id,name,latitude,longitude,passenger
2645,석계,37.61498323,127.06556119999999,1204.25
3213,석남(거북시장),37.507211,126.676304,1449.5739538369912
3220,석바위시장,37.457659,126.69238700000001,1449.5739538369912
145,석수,37.435161,126.90223300000001,1157.333333
3222,석천사거리,37.4569323,126.71038300000001,1449.5739538369912
2816,석촌,37.50535113,127.1069303,1087.333333
4132,석촌고분,37.50202826,127.09662240000002,681.4166667000001
220,선릉,37.50437895,127.0486966,1106.0
435,선바위,37.451854,127.002164,849.5833332999998
4127,선정릉,37.51085355,127.043641,627.6666667000001
3128,선학,37.426984999999995,126.698872,1449.5739538369912
153,성균관대,37.300344,126.97086100000001,1808.1666670000002
211,성수,37.5444338,127.0559893,3509.083333
418,성신여대입구,37.5927377,127.0163071,508.75
156,세류,37.244102000000005,127.013772,427.08333330000005
158,세마,37.187288,127.043279,341.9166667
419,세종대왕릉,37.293636,127.57076399999998,65.08333333
3137,센트럴파크,37.392833,126.635002,1449.5739538369912
261,소래포구,37.400963,126.73353300000001,1322.333333
147,소사,37.482755,126.795654,1296.0
100,소요산,37.948608,127.061007,1032.333333
150,송내,37.487626,126.753045,3113.583333
267,송도,37.417769,126.678991,330.8333333
U124,송산,37.737262,127.0872261,1449.5739538369912
2514,송정,37.56115795,126.811792,846.3333332999998
162,송탄,37.075376,127.054397,789.0833332999999
2817,송파,37.4997227,127.11186470000001,896.1666667000002
4134,송파나루,37.51012026,127.11312340000002,710.8333332999999
229,수내,37.378434999999996,127.11421599999998,1415.0
2713,수락산,37.67791554,127.05523429999998,1734.6666670000002
317,수색,37.580855,126.89568100000001,243.0
339,수서,37.48716257,127.10155300000001,2283.916667
245,수원,37.266162,126.999821,1091.25
243,수원시청,37.261941,127.030736,1990.8333329999998
414,수유,37.63796529,127.02544329999999,4330.25
2826,수진,37.43732537,127.14064750000001,658.25
427,숙대입구,37.54467788,126.97199429999999,1479.25
2740,숭실대입구,37.4961804,126.95347220000001,1418.0
270,숭의,37.460891,126.63803500000002,447.08333330000005
3219,시민공원,37.458739,126.68009099999999,1449.5739538369912
151,시청,37.56471664,126.9767513,1543.25
236,신갈,37.286127,127.11131100000001,468.08333330000005
2539,신금호,37.55440938,127.0205515,735.4166667000001
2526,신길,37.51742655,126.91654299999999,451.0
256,신길온천,37.337488,126.767306,242.83333330000002
2649,신내,37.61264135,127.10339499999999,215.58333330000002
245,신답,37.56961893,127.0468598,174.58333330000002
206,신당,37.56582912,127.01810230000001,992.0
231,신대방,37.48741288,126.9135942,3277.583333
2743,신대방삼거리,37.49968797,126.92805190000001,1790.5
234,신도림,37.50874994,126.89125109999999,545.0833332999999
416,신둔도예촌,37.315498999999996,127.405251,196.33333330000002
230,신림,37.48420085,126.9295937,8203.833333
327,신사,37.51618776,127.02009199999999,4233.916667
156,신설동,37.57528723,127.02491040000001,227.66666669999998
3129,신연수,37.418032000000004,126.693853,1449.5739538369912
429,신용산,37.5292129,126.9677003,1784.25
131,신원,37.525921000000004,127.372745,43.5
121,신이문,37.601828999999995,127.067347,980.9166667000002
2520,신정,37.52501081,126.8562294,1386.25
249,신정네거리,37.51999688,126.8528986,1312.916667
2756,신중동,37.50308369,126.776328,1613.916667
240,신촌,37.555341999999996,126.93688259999999,4957.25
271,신포,37.468441999999996,126.624509,252.08333330000002
2745,신풍,37.50008919,126.9098598,1356.583333
2825,신흥,37.44088706,127.14738840000001,587.0833332999999
413,쌍문,37.64853159,127.03450020000001,3453.333333
3209,아시아드경기장,37.551373,126.677075,1449.5739538369912
133,아신,37.513954,127.443238,125.75
2546,아차산,37.55203633,127.08960149999999,2217.166667
242,아현,37.55721977,126.95612949999999,1215.833333
318,안국,37.57666379,126.9854787,3043.166667
255,안산,37.327006,126.788748,1615.0
2640,안암,37.58623045,127.02922029999999,1140.916667
147,안양,37.401928999999996,126.922647,3015.166667
2811,암사,37.54997529,127.1274183,1991.5833329999998
326,압구정,37.52668639,127.0283697,4170.833333
212,압구정로데오,37.527384999999995,127.040555,3403.416667
2531,애오개,37.553529499999996,126.95663200000001,584.0
328,야당,37.712749,126.76153500000001,977.6666667000002
249,야목,37.261010999999996,126.88429,44.08333333
226,야탑,37.41132,127.12866100000001,3021.166667
323,약수,37.5544519,127.0104682,1503.083333
130,양수,37.545998,127.328948,418.5
122,양원,36.963209,129.09113100000002,233.58333330000002
332,양재,37.48381174,127.0345768,3665.833333
125,양정,37.604269,127.194602,119.33333329999999
107,양주,37.774281,127.044719,1111.583333
248,양천구청,37.51205148,126.8656075,822.25
100,양촌,37.64179203,126.6146219,1449.5739538369912
2523,양평,37.52558457,126.88620320000001,533.5833333
U123,어룡,37.7426961,127.0852263,1449.5739538369912
2728,어린이대공원,37.54780394,127.07456370000001,1603.416667
Y113,어정역,37.275311,127.143774,1449.5739538369912
248,어천,37.250076,126.908805,117.25
4126,언주,37.50744596,127.03428490000002,1077.916667
2528,여의나루,37.52707204,126.9328665,2265.5
2527,여의도,37.52165166,126.92422909999999,1868.9166670000002
420,여주,37.282881,127.628571,457.16666669999995
146,역곡,37.48514,126.811622,3421.166667
221,역삼,37.50054496,127.03639440000002,3185.0
2612,역촌,37.60625985,126.92277320000001,474.16666669999995
266,연수,37.417769,126.678991,625.25
311,연신내,37.61881292,126.9208158,4964.916667
236,영등포구청,37.52524847,126.89583329999999,328.0833333
2525,영등포시장,37.52274531,126.90475959999999,1218.666667
139,영등포,37.515756,126.90741100000001,6402.083333
240,영통,37.251521000000004,127.07134099999999,1084.5
3125,예술회관,37.449334,126.70099099999999,1449.5739538369912
342,오금,37.50216539,127.1278996,382.75
144,오류동,37.4944,126.844551,1487.583333
232,오리,37.339832,127.108985,1204.75
2522,오목교,37.52436614,126.8750582,2744.833333
247,오목천,37.243010999999996,126.9636354,332.5
134,오빈,37.506060999999995,127.474053,57.33333333
159,오산대,37.169401,127.06308100000001,495.91666669999995
160,오산,37.145472,127.066708,1552.0
258,오이도,37.361773,126.738437,1343.75
325,옥수,37.541487700000005,127.0177608,1220.0
2752,온수,37.49215924,126.82370470000001,955.3333332999998
2556,올림픽공원,37.51620079,127.1308803,1259.5
3205,완정,37.592867,126.67296100000002,1449.5739538369912
3202,왕길,37.592191,126.642284,1449.5739538369912
208,왕십리,37.56152516,127.03750759999998,667.3333332999999
122,외대앞,37.596157,127.063572,999.6666667000002
244,용답,37.56183232,127.050871,362.25
250,용두,37.57389197,127.0379098,283.0
2725,용마산,37.5736549,127.08655859999999,791.9166667000001
137,용문,37.482085,127.594251,931.5
135,용산,37.52989,126.964775,6063.833333
2517,우장산,37.54886035,126.8363531,1651.25
129,운길산,37.554659,127.31008899999999,256.4166667
Y120,운동장-송담대,37.237891,127.209046,1449.5739538369912
104,운양,37.65376915,126.6838479,1449.5739538369912
3227,운연,37.437924,126.759409,1449.5739538369912
329,운정,37.725441,126.767076,834.5833332999999
316,원당,37.653103,126.842891,1401.083333
136,원덕,37.468585,127.547468,90.75
3130,원인재,37.412364000000004,126.68789299999999,658.6666667000001
317,원흥,37.650709,126.87323899999998,1234.5
118,월계,37.633114,127.05883500000002,837.75
2642,월곡,37.602075299999996,127.04142209999999,1308.75
260,월곶역,37.391890000000004,126.742741,1449.5739538369912
2620,월드컵경기장,37.56938269,126.89906119999999,1183.25
333,월롱,37.796201,126.792574,246.5
203,을지로3가,37.56634826,126.991482,958.8333332999998
204,을지로4가,37.56682797,126.99790159999998,603.0
202,을지로입구,37.56597747,126.98250449999999,3298.833333
115,응봉,37.550433,127.034824,243.25
2611,응암,37.59853005,126.9155088,2141.166667
152,의왕,37.320648,126.948099,1016.833333
U114,의정부시청,37.7392416,127.03486640000001,1449.5739538369912
110,의정부,37.73873,127.045891,2999.166667
U117,의정부중앙,37.7436839,127.04966340000001,1449.5739538369912
241,이대,37.55672128,126.945801,1840.3333329999998
227,이매,37.395846,127.128272,125.41666670000001
2738,이수,37.48658247,126.98174499999999,1960.9166670000002
417,이천,37.264222,127.44213500000001,473.5
430,이촌,37.52234094,126.9741382,452.16666669999995
2631,이태원,37.53449861,126.99403799999999,4935.0
440,인덕원,37.401901,126.976818,2700.25
272,인천,37.476364000000004,126.61693600000001,756.5
3215,인천가좌,37.493762,126.67546499999999,1449.5739538369912
262,인천논현,37.400641,126.722495,744.6666667000001
3226,인천대공원,37.448475,126.753051,1449.5739538369912
3136,인천대입구,37.386239,126.639351,1449.5739538369912
3124,인천시청,37.457615000000004,126.70221599999999,1449.5739538369912
161,인천,37.476364000000004,126.61693600000001,756.5
3126,인천터미널,37.441917,126.699727,1449.5739538369912
269,인하대,37.448190999999994,126.649832,736.0833332999999
326,일산,37.682231,126.769521,1051.25
338,일원,37.48382242,127.08431429999999,771.9166667000001
336,임진강,37.888364,126.74677700000001,13.58333333
3113,임학,37.545058000000004,126.738642,1449.5739538369912
3116,작전,37.530271,126.722548,1449.5739538369912
216,잠실,37.51376934,127.1021882,2349.333333
215,잠실나루,37.52054808,127.1036977,1308.25
217,잠실새내,37.51141143,127.08600679999999,2811.416667
328,잠원,37.51282982,127.01124420000001,605.3333332999999
103,장기,37.64405889,126.66907979999999,1449.5739538369912
2742,장승배기,37.50482108,126.9388623,1100.166667
2711,장암,37.69984712,127.05277849999999,242.75
2820,장지,37.47839756,127.1260529,1977.0833329999998
2544,장한평,37.56153057,127.06428259999998,1833.0833329999998
Y124,전대-에버랜드,37.285405,127.21949099999999,1449.5739538369912
311,정발산,37.659709,126.77325400000001,1108.333333
439,정부과천청사,37.426445,126.989802,1056.833333
257,정왕,37.351816,126.74284399999999,1087.916667
230,정자,37.366037,127.10809099999999,1829.8333329999998
157,제기동,37.57812027,127.0344966,2545.75
158,제물포,37.466809000000005,126.65716499999999,1272.333333
152,종각,37.57020349,126.9829483,3060.416667
153,종로3가,37.57139366,126.9914115,3769.0
154,종로5가,37.57100685,127.001799,3117.666667
218,종합운동장,37.51106095,127.07354199999999,884.25
3218,주안,37.465517,126.68044099999999,2513.0
3217,주안국가산단,37.473599,126.681702,1449.5739538369912
156,주안,37.465041,126.680702,2513.0
310,주엽,37.670138,126.761232,1141.416667
233,죽전,37.324575,127.10738500000001,1950.4166670000002
2716,중계,37.64521691,127.0640831,1560.583333
2726,중곡,37.56568111,127.0841504,1157.0
149,중동,37.486664000000005,126.76447399999999,1140.5
119,중랑,37.594947999999995,127.07615200000001,734.25
252,중앙,37.316055,126.838532,2745.666667
4138,중앙보훈병원,37.52961418,127.142757,765.0
2721,중화,37.60251645,127.07925300000001,1254.25
2618,증산,37.58375597,126.9094115,1449.5739538369912
Y112,지석,37.269690999999995,127.1366815,1449.5739538369912
3135,지식정보단지,37.378021000000004,126.64541200000001,1449.5739538369912
164,지제,37.018822,127.070269,1449.5739538369912
309,지축,37.64793834,126.9137407,510.5
138,지평,37.476496000000004,127.629681,13.08333333
104,지행,37.892361,127.05573400000002,953.5833332999998
161,진위,37.109771,127.06234199999999,169.83333330000002
412,창동,37.65312232,127.0476886,3337.666667
2638,창신,37.57934562,127.0151078,334.5833333
129,천마산,37.658995000000004,127.28573100000001,235.58333330000002
2751,천왕,37.48661459,126.83862450000001,1108.333333
2548,천호,37.53842355,127.12362340000001,2810.583333
2749,철산,37.47611739,126.8680062,2518.416667
2538,청구,37.56021257,127.01376979999999,417.8333333
2731,청담,37.5195959,127.0537514,1961.9166670000002
158,청량리,37.5801441,127.0457768,3073.916667
239,청명,37.259485,127.07894499999999,449.41666669999995
132,청평,37.735484,127.42654099999999,341.0833333
Y115,초당,37.260822999999995,127.159465,1449.5739538369912
414,초월,37.373389,127.299996,361.9166667
254,초지,37.320583,126.806151,589.9166667000001
432,총신대입구,37.48678247,126.981945,2613.916667
2755,춘의,37.50372821,126.7868467,834.8333332999999
321,충무로,37.56140209,126.99435559999999,2563.916667
243,충정로,37.56022847,126.9634503,963.0
3133,캠퍼스타운,37.388209,126.66198500000002,1449.5739538369912
327,탄현역,37.694114,126.761075,1449.5739538369912
U125,탑석,37.733466799999995,127.0889285,1449.5739538369912
2646,태릉입구,37.61796533,127.07489369999999,1115.333333
224,태평역,37.439842,127.127746,1449.5739538369912
3134,테크노파크,37.382311,126.656355,1449.5739538369912
125,퇴계원,37.648315999999994,127.14385800000001,447.58333330000005
334,파주,37.815391,126.792426,136.91666669999998
410,판교,37.394798,127.111135,498.41666669999995
128,팔당,37.547321000000004,127.24389599999999,295.8333333
128,평내호평,37.653228999999996,127.244452,836.3333332999999
441,평촌,37.394346,126.963881,1606.666667
165,평택,36.990559000000005,127.08549599999999,2406.25
107,풍무,37.61243514,126.73244409999998,1449.5739538369912
325,풍산,37.672173,126.786355,749.75
2717,하계,37.63642687,127.0678149,2031.3333329999998
556,하남풍산,37.5512453,127.20312340000002,467.66666669999995
2733,학동,37.51428621,127.0317362,1898.0833329999998
336,학여울,37.49655351,127.0713676,371.0833333
2632,한강진,37.53974445,127.00148259999999,1647.416667
113,한남,37.529361,127.00898400000001,462.91666669999995
251,한대앞,37.309684999999995,126.853656,1256.916667
419,한성대입구,37.58838493,127.0059994,1812.5833329999998
4135,한성백제,37.51686537,127.11818500000001,392.0833333
209,한양대,37.55522179,127.04349170000002,723.25
216,한티,37.496208,127.05288300000001,1965.1666670000002
238,합정,37.54959888,126.9141239,4966.583333
2540,행당,37.55754312,127.02969309999999,886.6666667000002
320,행신,37.612125,126.83406299999999,915.8333332999998
420,혜화,37.58228892,127.00168570000001,4835.916667
263,호구포,37.401621999999996,126.70868200000001,415.0
239,홍대입구,37.55701523,126.92498290000002,11160.16667
314,홍제,37.58852355,126.94416499999998,2140.75
2518,화곡,37.54175707,126.8402952,3284.083333
2647,화랑대,37.62013061,127.0844264,1279.916667
154,화서,37.28399,126.989581,971.0
318,화전,37.637837,126.832503,189.33333330000002
315,화정,37.637837,126.832503,2259.583333
123,회기,37.589802,127.05793600000001,3331.333333
U111,회룡,37.7250156,127.0471082,1694.5
425,회현,37.55851662,126.9781303,3096.333333
U121,효자,37.7539992,127.0772808,1449.5739538369912
2628,효창공원앞,37.539542,126.961371,752.0833332999999
U115,흥선,37.7432842,127.0371212,1449.5739538369912
